46,29,2024-10-22T02:51:02.000Z,1,0,1,0,[],1 人、海報和文字的圖形.
47,6,2024-10-27T18:38:31.000Z,4,0,0,1,[],
48,543,2024-09-23T11:58:03.000Z,50,0,0,1,"['#ハムスターのいる生活', '#ハムスター', '#ロボロフスキー', '#はむすたぐらむ', '#はむすたー', '#はむすたーのいる暮らし', '#ロボロフスキーハムスター', '#ハムスター部', '#ハムスター初心者', '#ジャンガリアン', '#はむ', '#ハムスターグラム', '#ハムスター動画', '#ハムスター初心者', '#ハムスター好きな人と繋がりたい', '#ハムスターのいる暮らし']",
49,89,2024-11-04T03:25:26.000Z,6,0,0,1,[],
50,450,2024-09-26T14:01:13.000Z,24,0,0,1,[],
51,77,2024-09-23T12:09:38.000Z,38,0,0,1,"['#sammiesofig', '#vanderbiltsamoyed', '#samoyed', '#samoyedlife', '#samoyedpuppy', '#samoyedpuppies', '#samoyedinstagram', '#cute', '#samoyedsofinstagram', '#petphotography', '#sammysmile', '#dogsofcanada', '#samoyedoftheday', '#furbaby', '#dogreels', '#samoyedlovers', '#puppyoftheday', '#puppylife', '#puppylove', '#puppiesofig', '#dogsofinstagram', '#puppytime', '#samoyedlove', '#samoyedworld', '#dogphotography', '#samoyede', '#reelinstagram', '#reelgrowth', '#samoyedoftheday']",
52,137,2024-10-16T01:11:24.000Z,35,438,1,0,"['#寫真', '#黑絲', '#水瓶座', '#御姐', '#魅力', '#美腿', '#cindychenyaxin']",1 人、毛髮、褲襪和胸罩的圖像.
53,5,2024-10-27T10:32:10.000Z,2,0,0,1,"['#mamamoo', '#mamamoomoonbyul', '#moonbyul', '#마마무', '#마마무문별', '#문별', '#moonstar', '#moonbyulyi']",
54,32,2024-10-10T10:01:32.000Z,98,0,0,1,"['#柴犬寶寶', '#小奶狗', '#豆柴', '#柴犬', '#狗', '#狗狗', '#小狗', '#狗狗日常', '#狗狗日記', '#狗狗攝影', '#可愛', '#萌寵', '#萌寵日常', '#狗狗攝影', '#可愛', '#動物的迷惑行為', '#記錄狗狗日常', '#養狗', '#汪汪', '#汪星人', '#可愛狗狗', '#汪', '#狗奴', '#犬', '#狗狗日記', '#寵物', '#mixdog', '#doglover', '#臺灣', '#臺灣', '#高雄']",
55,45,2024-10-06T16:20:41.000Z,65,0,0,1,[],
56,10,2024-11-09T11:00:22.000Z,1,0,1,0,"['#예능', '#웃긴', '#헤어', '#웃긴짤', '#예능레전드', '#개꿀잼', '#꿀잼', '#핵꿀잼', '#짤방', '#레전드', '#모델', '#대유잼', '#럽스타', '#럽', '#럽스타스램', '#좋튀', '#좋테', '#드라마', '#명장면', '#명대사', '#헤어스타일', '#선팔', '#맞팔', '#좋반', '#좋아요', '#좋아요반사', '#존예', '#짤', '#짤스타그램']",
57,18,2024-10-18T02:16:01.000Z,52,0,1,0,"['#ROSÉXBRUNOMARS', '#ROSÉ_BRUNO_APT', '#블랙핑크', '#blackpink', '#블랙핑크로제', '#blackpinkrosé', '#로제', '#rosé', '#ロゼ', '#朴彩英', '#ontheground', '#gone', '#hardtolove']",3 個人、毛髮、上衣和文字的 Twitter 截圖.
58,31,2024-10-15T05:04:29.000Z,830,0,1,0,['#孫燕姿就在日落以後巡迴演唱會'],1 人、瀏海、美妝、戶外和文字的圖像.
59,246,2024-10-26T18:24:01.000Z,42,0,0,1,"['#weightloss', '#bodyfitness', '#fitness', '#fitnessmotivation', '#weightlossmotivation', '#bodytransformation', '#exercise', '#homeworkout', '#dailyworkout', '#dailyoutfit', '#womenhealth', '#women', '#instagram', '#instagramreels', '#exercisemotivation', '#fitness', '#transformation', '#trending', '#fatburner', '#fatburningworkout', '#workout']",
60,40,2024-11-07T10:44:01.000Z,10,0,0,1,"['#泡泡剪輯日常', '#직캠보고서', '#있지', '#ITZY', '#있지', '#믿지', '#ITZY', '#MIDZY', '#Yeji', '#Lia', '#Ryujin', '#Chaeryeong', '#Yuna', '#예지', '#리아', '#류진', '#채령', '#유나', '#禮志', '#智壽', '#留真', '#彩領', '#有娜', '#イェジ', '#リア', '#リュジン', '#チェリョン', '#ユナ', '#イッジ']",
61,75,2024-11-07T12:00:22.000Z,6,0,1,0,"['#mbti', '#istj', '#isfj', '#esfj', '#estj', '#enfj', '#enfp', '#infp', '#infj', '#entp', '#entj', '#intj', '#intp', '#estp', '#esfp', '#isfp', '#istp', '#人格', '#心理', '#性格', '#分析', '#搞笑', '#梗圖', '#趣味', '#迷因', '#惡搞', '#梗圖分享']",地圖、平面圖、海報、填字遊戲和文字的圖像.
62,2,2024-09-29T10:31:26.000Z,1,0,0,1,"['#媽媽木', '#mamamoo', '#마마무', '#무무', '#玟星', '#玟星伊', '#moonbyul', '#moonbyulyi', '#문별', '#문별이', '#문별이다', '#moonbyul2da', '#shootingstar']",
63,15,2024-10-07T15:42:24.000Z,5,0,0,1,"['#shuhua', '#g_i_dle', '#GIDLE', '#neverland']",
64,130,2024-10-30T03:30:16.000Z,2,0,1,0,"['#姐系', '#孩系', '#爹系', '#佛系', '#Abby', '#niusnews', '#妞新聞', '#MBTI16型人格', '#MBTI']",海報和文字的圖形.
65,57,2024-11-07T10:00:19.000Z,3,0,0,1,"['#한국', '#한국어', '#한국예능', '#예능', '#좋아요', '#일상', '#한국어공부', '#youtube', '#video', '#instagram', '#韓國', '#韓綜', '#影片']",
66,29,2024-10-22T02:51:02.000Z,1,0,1,0,[],1 人、海報和文字的圖形.
67,6,2024-10-27T18:38:31.000Z,4,0,0,1,[],
68,543,2024-09-23T11:58:03.000Z,50,0,0,1,"['#ハムスターのいる生活', '#ハムスター', '#ロボロフスキー', '#はむすたぐらむ', '#はむすたー', '#はむすたーのいる暮らし', '#ロボロフスキーハムスター', '#ハムスター部', '#ハムスター初心者', '#ジャンガリアン', '#はむ', '#ハムスターグラム', '#ハムスター動画', '#ハムスター初心者', '#ハムスター好きな人と繋がりたい', '#ハムスターのいる暮らし']",
69,89,2024-11-04T03:25:26.000Z,6,0,0,1,[],
70,450,2024-09-26T14:01:13.000Z,24,0,0,1,[],
71,77,2024-09-23T12:09:38.000Z,38,0,0,1,"['#sammiesofig', '#vanderbiltsamoyed', '#samoyed', '#samoyedlife', '#samoyedpuppy', '#samoyedpuppies', '#samoyedinstagram', '#cute', '#samoyedsofinstagram', '#petphotography', '#sammysmile', '#dogsofcanada', '#samoyedoftheday', '#furbaby', '#dogreels', '#samoyedlovers', '#puppyoftheday', '#puppylife', '#puppylove', '#puppiesofig', '#dogsofinstagram', '#puppytime', '#samoyedlove', '#samoyedworld', '#dogphotography', '#samoyede', '#reelinstagram', '#reelgrowth', '#samoyedoftheday']",
72,137,2024-10-16T01:11:24.000Z,35,0,1,0,"['#寫真', '#黑絲', '#水瓶座', '#御姐', '#魅力', '#美腿', '#cindychenyaxin']",1 人、毛髮、褲襪和胸罩的圖像.
73,5,2024-10-27T10:32:10.000Z,2,0,0,1,"['#mamamoo', '#mamamoomoonbyul', '#moonbyul', '#마마무', '#마마무문별', '#문별', '#moonstar', '#moonbyulyi']",
74,32,2024-10-10T10:01:32.000Z,98,0,0,1,"['#柴犬寶寶', '#小奶狗', '#豆柴', '#柴犬', '#狗', '#狗狗', '#小狗', '#狗狗日常', '#狗狗日記', '#狗狗攝影', '#可愛', '#萌寵', '#萌寵日常', '#狗狗攝影', '#可愛', '#動物的迷惑行為', '#記錄狗狗日常', '#養狗', '#汪汪', '#汪星人', '#可愛狗狗', '#汪', '#狗奴', '#犬', '#狗狗日記', '#寵物', '#mixdog', '#doglover', '#臺灣', '#臺灣', '#高雄']",
75,45,2024-10-06T16:20:41.000Z,65,0,0,1,[],
76,10,2024-11-09T11:00:22.000Z,1,0,1,0,"['#예능', '#웃긴', '#헤어', '#웃긴짤', '#예능레전드', '#개꿀잼', '#꿀잼', '#핵꿀잼', '#짤방', '#레전드', '#모델', '#대유잼', '#럽스타', '#럽', '#럽스타스램', '#좋튀', '#좋테', '#드라마', '#명장면', '#명대사', '#헤어스타일', '#선팔', '#맞팔', '#좋반', '#좋아요', '#좋아요반사', '#존예', '#짤', '#짤스타그램']",
77,18,2024-10-18T02:16:01.000Z,52,0,1,0,"['#ROSÉXBRUNOMARS', '#ROSÉ_BRUNO_APT', '#블랙핑크', '#blackpink', '#블랙핑크로제', '#blackpinkrosé', '#로제', '#rosé', '#ロゼ', '#朴彩英', '#ontheground', '#gone', '#hardtolove']",3 個人、毛髮、上衣和文字的 Twitter 截圖.
78,31,2024-10-15T05:04:29.000Z,830,0,1,0,['#孫燕姿就在日落以後巡迴演唱會'],1 人、瀏海、美妝、戶外和文字的圖像.
79,246,2024-10-26T18:24:01.000Z,42,0,0,1,"['#weightloss', '#bodyfitness', '#fitness', '#fitnessmotivation', '#weightlossmotivation', '#bodytransformation', '#exercise', '#homeworkout', '#dailyworkout', '#dailyoutfit', '#womenhealth', '#women', '#instagram', '#instagramreels', '#exercisemotivation', '#fitness', '#transformation', '#trending', '#fatburner', '#fatburningworkout', '#workout']",
80,40,2024-11-07T10:44:01.000Z,10,0,0,1,"['#泡泡剪輯日常', '#직캠보고서', '#있지', '#ITZY', '#있지', '#믿지', '#ITZY', '#MIDZY', '#Yeji', '#Lia', '#Ryujin', '#Chaeryeong', '#Yuna', '#예지', '#리아', '#류진', '#채령', '#유나', '#禮志', '#智壽', '#留真', '#彩領', '#有娜', '#イェジ', '#リア', '#リュジン', '#チェリョン', '#ユナ', '#イッジ']",
81,75,2024-11-07T12:00:22.000Z,6,0,1,0,"['#mbti', '#istj', '#isfj', '#esfj', '#estj', '#enfj', '#enfp', '#infp', '#infj', '#entp', '#entj', '#intj', '#intp', '#estp', '#esfp', '#isfp', '#istp', '#人格', '#心理', '#性格', '#分析', '#搞笑', '#梗圖', '#趣味', '#迷因', '#惡搞', '#梗圖分享']",地圖、平面圖、海報、填字遊戲和文字的圖像.
82,2,2024-09-29T10:31:26.000Z,1,0,0,1,"['#媽媽木', '#mamamoo', '#마마무', '#무무', '#玟星', '#玟星伊', '#moonbyul', '#moonbyulyi', '#문별', '#문별이', '#문별이다', '#moonbyul2da', '#shootingstar']",
83,15,2024-10-07T15:42:24.000Z,5,0,0,1,"['#shuhua', '#g_i_dle', '#GIDLE', '#neverland']",
84,131,2024-10-30T03:30:16.000Z,2,0,1,0,"['#姐系', '#孩系', '#爹系', '#佛系', '#Abby', '#niusnews', '#妞新聞', '#MBTI16型人格', '#MBTI']",海報和文字的圖形.
85,57,2024-11-07T10:00:19.000Z,3,0,0,1,"['#한국', '#한국어', '#한국예능', '#예능', '#좋아요', '#일상', '#한국어공부', '#youtube', '#video', '#instagram', '#韓國', '#韓綜', '#影片']",
86,29,2024-10-22T02:51:02.000Z,1,0,1,0,[],1 人、海報和文字的圖形.
87,6,2024-10-27T18:38:31.000Z,4,0,0,1,[],
88,543,2024-09-23T11:58:03.000Z,50,0,0,1,"['#ハムスターのいる生活', '#ハムスター', '#ロボロフスキー', '#はむすたぐらむ', '#はむすたー', '#はむすたーのいる暮らし', '#ロボロフスキーハムスター', '#ハムスター部', '#ハムスター初心者', '#ジャンガリアン', '#はむ', '#ハムスターグラム', '#ハムスター動画', '#ハムスター初心者', '#ハムスター好きな人と繋がりたい', '#ハムスターのいる暮らし']",
89,89,2024-11-04T03:25:26.000Z,6,0,0,1,[],
90,450,2024-09-26T14:01:13.000Z,24,0,0,1,[],
91,77,2024-09-23T12:09:38.000Z,38,0,0,1,"['#sammiesofig', '#vanderbiltsamoyed', '#samoyed', '#samoyedlife', '#samoyedpuppy', '#samoyedpuppies', '#samoyedinstagram', '#cute', '#samoyedsofinstagram', '#petphotography', '#sammysmile', '#dogsofcanada', '#samoyedoftheday', '#furbaby', '#dogreels', '#samoyedlovers', '#puppyoftheday', '#puppylife', '#puppylove', '#puppiesofig', '#dogsofinstagram', '#puppytime', '#samoyedlove', '#samoyedworld', '#dogphotography', '#samoyede', '#reelinstagram', '#reelgrowth', '#samoyedoftheday']",
92,137,2024-10-16T01:11:24.000Z,35,0,1,0,"['#寫真', '#黑絲', '#水瓶座', '#御姐', '#魅力', '#美腿', '#cindychenyaxin']",1 人、毛髮、褲襪和胸罩的圖像.
93,5,2024-10-27T10:32:10.000Z,2,0,0,1,"['#mamamoo', '#mamamoomoonbyul', '#moonbyul', '#마마무', '#마마무문별', '#문별', '#moonstar', '#moonbyulyi']",
94,32,2024-10-10T10:01:32.000Z,98,0,0,1,"['#柴犬寶寶', '#小奶狗', '#豆柴', '#柴犬', '#狗', '#狗狗', '#小狗', '#狗狗日常', '#狗狗日記', '#狗狗攝影', '#可愛', '#萌寵', '#萌寵日常', '#狗狗攝影', '#可愛', '#動物的迷惑行為', '#記錄狗狗日常', '#養狗', '#汪汪', '#汪星人', '#可愛狗狗', '#汪', '#狗奴', '#犬', '#狗狗日記', '#寵物', '#mixdog', '#doglover', '#臺灣', '#臺灣', '#高雄']",
95,45,2024-10-06T16:20:41.000Z,65,0,0,1,[],
96,10,2024-11-09T11:00:22.000Z,1,0,1,0,"['#예능', '#웃긴', '#헤어', '#웃긴짤', '#예능레전드', '#개꿀잼', '#꿀잼', '#핵꿀잼', '#짤방', '#레전드', '#모델', '#대유잼', '#럽스타', '#럽', '#럽스타스램', '#좋튀', '#좋테', '#드라마', '#명장면', '#명대사', '#헤어스타일', '#선팔', '#맞팔', '#좋반', '#좋아요', '#좋아요반사', '#존예', '#짤', '#짤스타그램']",
97,18,2024-10-18T02:16:01.000Z,52,0,1,0,"['#ROSÉXBRUNOMARS', '#ROSÉ_BRUNO_APT', '#블랙핑크', '#blackpink', '#블랙핑크로제', '#blackpinkrosé', '#로제', '#rosé', '#ロゼ', '#朴彩英', '#ontheground', '#gone', '#hardtolove']",3 個人、毛髮、上衣和文字的 Twitter 截圖.
98,31,2024-10-15T05:04:29.000Z,830,0,1,0,['#孫燕姿就在日落以後巡迴演唱會'],1 人、瀏海、美妝、戶外和文字的圖像.
99,246,2024-10-26T18:24:01.000Z,42,0,0,1,"['#weightloss', '#bodyfitness', '#fitness', '#fitnessmotivation', '#weightlossmotivation', '#bodytransformation', '#exercise', '#homeworkout', '#dailyworkout', '#dailyoutfit', '#womenhealth', '#women', '#instagram', '#instagramreels', '#exercisemotivation', '#fitness', '#transformation', '#trending', '#fatburner', '#fatburningworkout', '#workout']",
0,6,2024-11-01T12:11:40.000Z,4,0,0,1,"['#snsd', '#taeyeon', '#redvelvet', '#seulgi']",
1,332,2024-11-06T11:38:09.000Z,34,124,1,0,[],2 個人、辮子、美妝、紅心、保羅領帶、上衣、高領上衣和文字的圖像.
2,445,2024-11-07T10:00:32.000Z,4,0,1,0,"['#蝦鬧一波', '#最強免運天菜團', '#蝦皮購物', '#正品保障', '#shopeetw']",10 個人和文字的圖像.
0,3,2024-11-03T06:37:22.000Z,166,0,0,1,"['#에스파', '#aespa']",
1,195,2024-11-03T13:06:16.000Z,53,0,1,0,[],1 人和城堡的圖像.
2,5,2024-10-06T07:34:55.000Z,9,0,1,0,"['#hamster', '#djungarianhamster', '#仓鼠', '#햄스터', '#hamsterlife', '#hamsterlove', '#hamstagram', '#ハムスター', '#ハムスターのいる生活', '#ハムスターのいる暮らし', '#ハムスター好きな人と繋がりたい', '#ジャンガリアンハムスター', '#イエロージャンガリアンハムスター', '#イエロージャンガリアン', '#くるみ']",齧齒動物和倉鼠的圖像.
3,340,2024-11-05T10:00:24.000Z,9,0,1,0,"['#邱比特戀愛教室', '#除了星座生日也好準', '#邱比特戀愛教室', '#poplove', '#男女', '#伴侶', '#戀愛', '#情侶', '#出生日期', '#愛情', '#感情', '#女友', '#出生日期看性格', '#出生日期看愛情觀', '#男友', '#生日', '#生日組合', '#生日日期', '#couple', '#love', '#date', '#romantic', '#instalove', '#fallinlove', '#情侶', '#birthday', '#出生年月日']",文字的圖像.
4,53,2024-11-01T21:04:16.000Z,7,0,1,0,[],1 人、打籃球、球、吸汗腕帶、海報、籃板、籃球場和文字的圖像.
5,9,2024-09-26T12:48:59.000Z,52,60,0,1,"['#colesprouse', '#小查與寇弟', '#喜劇', '#搞笑影片', '#翻譯迷因', '#翻譯服務', '#社群經營', '#translations', '#英文學習', '#語言學習', '#個人工作室', '#迷因']",
6,10,2024-10-06T18:38:35.000Z,7,0,0,1,"['#gidle', '#idle', '#shuhua', '#gidleshuhua', '#舒華', '#葉舒華', '#아이들', '#슈화', '#수진', '#미연', '#민니', '#소연', '#우기', '#孩子們', '#여자아이들', '#idolworldtour']",
7,6,2024-09-17T00:55:02.000Z,3,0,0,1,"['#여자아이들', '#GIDLE', '#I_SWAY', '#worldtour', '#concert', '#gidle', '#newalbum', '#yuqi', '#yuqigidle', '#minnie', '#minnieidle', '#soyeon', '#miyeon', '#miyeonidle', '#shuhua', '#여자아이들', '#GIDLE', '#MIYEON', '#趙美延', '#曺薇娟', '#Minnie', '#金米妮', '#米妮', '#Soyeon', '#田小娟', '#yuqi', '#宋雨琦', '#雨琦', '#SHUHUA', '#葉舒華']",
8,465,2024-11-05T15:03:58.000Z,32,153,1,0,[],2 個人、禮服、音樂會和文字的圖像.
0,2,2024-09-22T04:39:31.000Z,28,0,0,1,"['#superjunior', '#少女时代', '#崔秀英', '#李赫宰', '#李东海']",
1,2,2024-11-02T17:08:00.000Z,284,100,1,0,[],1 人、帽子、牛角扣大衣、貝雷帽、連帽風衣、高領上衣、飛行夾克和文字的圖像.
2,40,2024-08-13T15:11:14.000Z,62,144,1,0,"['#cornerthreemedia', '#cornerthree', '#thompsonjconnor', '#nba', '#nbamemes', '#basketball', '#nba2k', '#dunk', '#lebron', '#michaeljordan', '#kobe', '#nbaplayers', '#nbahighlights', '#nbaedits', '#sports', '#mixtape', '#basketballviral']",籃球、球和籃板的迷因.
3,1,2024-10-11T17:01:23.000Z,13,0,0,1,"['#happyhamster', '#hamsterhouse', '#hamsterenclosure', '#whitehamster', '#smallanimalcare', '#rupertthebear', '#properpetcare']",
4,465,2024-11-09T10:03:45.000Z,11,0,1,0,['#天生我才達人秀'],1 人、毛髮、電話、上衣、鏡子和文字的自拍照.
5,149,2024-10-22T12:08:19.000Z,8,0,0,1,"['#이영지', '#영지', '#크리스토퍼', '#christopher', '#leeyoungji', '#youngji', '#trouble', '#팝송', '#팝송추천', '#노래', '#노래추천', '#라이브', '#음악', '#음악추천', '#songs', '#lyrics']",
0,6,2024-10-29T23:05:24.000Z,3,0,0,1,"['#雅賢', '#鄭雅賢', '#鄭雅譞']",
1,75,2024-11-05T12:00:27.000Z,5,0,1,0,"['#mbti', '#istj', '#isfj', '#esfj', '#estj', '#enfj', '#enfp', '#infp', '#infj', '#entp', '#entj', '#intj', '#intp', '#estp', '#esfp', '#isfp', '#istp', '#人格', '#心理', '#性格', '#分析', '#搞笑', '#梗圖', '#趣味', '#迷因', '#惡搞', '#梗圖分享']",文字的塗鴉.
2,37,2024-10-14T23:20:36.000Z,4,0,0,1,"['#화사', '#화사곱창', '#화사효과']",
3,77,2024-09-23T12:09:38.000Z,38,0,0,1,"['#sammiesofig', '#vanderbiltsamoyed', '#samoyed', '#samoyedlife', '#samoyedpuppy', '#samoyedpuppies', '#samoyedinstagram', '#cute', '#samoyedsofinstagram', '#petphotography', '#sammysmile', '#dogsofcanada', '#samoyedoftheday', '#furbaby', '#dogreels', '#samoyedlovers', '#puppyoftheday', '#puppylife', '#puppylove', '#puppiesofig', '#dogsofinstagram', '#puppytime', '#samoyedlove', '#samoyedworld', '#dogphotography', '#samoyede', '#reelinstagram', '#reelgrowth', '#samoyedoftheday']",
4,6,2024-10-27T18:38:31.000Z,4,96,0,1,[],
0,9,2024-10-01T13:46:28.000Z,103,0,0,1,"['#搞笑', '#韓國', '#搞笑影片', '#曖昧', '#細節']",
1,65,2024-11-08T05:38:38.000Z,9,0,0,1,"['#kissoflife', '#kiof', '#julie', '#natty', '#belle', '#haneul', '#getloud', '#igloo']",
2,545,2024-09-23T11:58:03.000Z,50,0,0,1,"['#ハムスターのいる生活', '#ハムスター', '#ロボロフスキー', '#はむすたぐらむ', '#はむすたー', '#はむすたーのいる暮らし', '#ロボロフスキーハムスター', '#ハムスター部', '#ハムスター初心者', '#ジャンガリアン', '#はむ', '#ハムスターグラム', '#ハムスター動画', '#ハムスター初心者', '#ハムスター好きな人と繋がりたい', '#ハムスターのいる暮らし']",
3,1,2024-08-26T14:14:00.000Z,117,94,0,1,"['#ai', '#movies', '#art', '#cutebaby', '#artwork', '#cat', '#cutecat', '#dog', '#cutedog', '#pets']",
0,45,2024-10-06T16:20:41.000Z,65,0,0,1,[],
1,1,2024-10-11T13:45:07.000Z,18,0,0,1,"['#hamstersoninsta', '#hamsternations', '#hamsterpalembang', '#hamstercommunity', '#hamsterswag', '#welovehamsters_feature', '#hamstertips', '#guldhamster']",
2,1,2024-10-29T17:56:54.000Z,9,0,0,1,"['#dwarfhamstersofinsta', '#littlehamster', '#bücherhamstern', '#hamsterrusse', '#jualhamster', '#hamsterlive', '#hamster', '#hamsternations']",
3,68,2024-10-29T10:00:21.000Z,419,0,1,0,"['#塔羅占卜', '#塔羅占卜', '#占卜', '#星座', '#真心', '#love', '#戀愛', '#情侶', '#男朋友', '#愛', '#喜歡', '#星座愛情', '#星座分析', '#星座知識']",
4,157,2024-10-17T18:53:00.000Z,366,0,0,1,"['#Hwasa', '#화사', '#twits', '#멍청이', '#fancam', '#kpop', '#queenofkpop', '#queenofqueens', '#performance', '#girlgroup', '#soloist', '#mamamoo', '#blackpink', '#bts', '#ateez', '#aespa', '#twice', '#kpopedit', '#seventeen', '#straykids', '#newjeans', '#illit', '#gidle', '#IVE', '#lisa', '#jennie', '#wonyoung', '#jessi', '#music']",
5,1,2024-10-06T13:32:54.000Z,8,0,0,1,"['#孝淵', '#太妍', '#帕尼', '#少女時代', '#少時', '#소녀시대', '#소시', '#밥사효', '#girlsgenerations', '#gg4eva', '#taeyeon', '#sunny', '#tiffany', '#hyoyeon', '#yuri', '#sooyoung', '#yoona', '#seohyun', '#tiffanyyoung', '#태연', '#효연', '#티파니영', '#티파니']",
6,30,2024-08-15T14:30:58.000Z,56,0,0,1,"['#dwarfhamster', '#hammygram', '#auntiehammy', '#syrianhamster', '#mouse', '#hammies', '#hamsterlandhk', '#hammyrocha', '#goldenhamster', '#hamsterbreeder', '#degu', '#hammyfanatics', '#hamsternations', '#hamstersoninsta', '#hámsterland']",
0,321,2024-09-14T15:01:04.000Z,100,118,0,1,"['#好hao_66', '#chhayrathana_66']",
1,77,2024-09-23T12:09:38.000Z,38,0,0,1,"['#sammiesofig', '#vanderbiltsamoyed', '#samoyed', '#samoyedlife', '#samoyedpuppy', '#samoyedpuppies', '#samoyedinstagram', '#cute', '#samoyedsofinstagram', '#petphotography', '#sammysmile', '#dogsofcanada', '#samoyedoftheday', '#furbaby', '#dogreels', '#samoyedlovers', '#puppyoftheday', '#puppylife', '#puppylove', '#puppiesofig', '#dogsofinstagram', '#puppytime', '#samoyedlove', '#samoyedworld', '#dogphotography', '#samoyede', '#reelinstagram', '#reelgrowth', '#samoyedoftheday']",
0,9,2024-11-03T03:31:01.000Z,17,0,0,1,"['#snl', '#snlkorea', '#搞笑影片', '#搞笑', '#搞笑视频', '#funny', '#funnyvideos']",
1,77,2024-09-23T12:09:38.000Z,38,0,0,1,"['#sammiesofig', '#vanderbiltsamoyed', '#samoyed', '#samoyedlife', '#samoyedpuppy', '#samoyedpuppies', '#samoyedinstagram', '#cute', '#samoyedsofinstagram', '#petphotography', '#sammysmile', '#dogsofcanada', '#samoyedoftheday', '#furbaby', '#dogreels', '#samoyedlovers', '#puppyoftheday', '#puppylife', '#puppylove', '#puppiesofig', '#dogsofinstagram', '#puppytime', '#samoyedlove', '#samoyedworld', '#dogphotography', '#samoyede', '#reelinstagram', '#reelgrowth', '#samoyedoftheday']",
2,62,2024-09-08T11:46:41.000Z,7,0,0,1,"['#제시', '#Jessi', '#백호', '#Baekho', '#NuttyNutty', '#NuttyNuttyChallenge']",
3,546,2024-09-23T11:58:03.000Z,50,0,0,1,"['#ハムスターのいる生活', '#ハムスター', '#ロボロフスキー', '#はむすたぐらむ', '#はむすたー', '#はむすたーのいる暮らし', '#ロボロフスキーハムスター', '#ハムスター部', '#ハムスター初心者', '#ジャンガリアン', '#はむ', '#ハムスターグラム', '#ハムスター動画', '#ハムスター初心者', '#ハムスター好きな人と繋がりたい', '#ハムスターのいる暮らし']",
4,37,2024-10-14T23:20:36.000Z,4,0,0,1,"['#화사', '#화사곱창', '#화사효과']",
5,68,2024-10-22T08:32:43.000Z,33,0,0,1,"['#搞笑', '#搞笑綜藝', '#綜藝', '#有趣', '#幽默', '#梗', '#影片', '#搞笑影片', '#影片分享']",
6,56,2024-09-04T09:23:07.000Z,242,113,1,0,[],一或多人、毛髮、電話、鏡子和文字的自拍照.
7,6,2024-10-27T18:38:31.000Z,4,126,0,1,[],
8,14,2024-11-07T11:38:38.000Z,158,74,0,1,"['#straykids', '#skz', '#stay', '#felix', '#leefelix', '#felixsunshine', '#straykidsfelix', '#ストレイキッズ', '#スキズ', '#フィリックス', '#스트레이키즈', '#필릭스', '#이용복']",
9,1,2024-08-26T14:14:00.000Z,117,106,0,1,"['#ai', '#movies', '#art', '#cutebaby', '#artwork', '#cat', '#cutecat', '#dog', '#cutedog', '#pets']",
10,44,2024-10-02T07:21:42.000Z,,0,0,1,"['#純友誼', '#남사친', '#지하니', '#지예은']",
11,32,2024-10-10T10:01:32.000Z,99,0,0,1,"['#柴犬寶寶', '#小奶狗', '#豆柴', '#柴犬', '#狗', '#狗狗', '#小狗', '#狗狗日常', '#狗狗日記', '#狗狗攝影', '#可愛', '#萌寵', '#萌寵日常', '#狗狗攝影', '#可愛', '#動物的迷惑行為', '#記錄狗狗日常', '#養狗', '#汪汪', '#汪星人', '#可愛狗狗', '#汪', '#狗奴', '#犬', '#狗狗日記', '#寵物', '#mixdog', '#doglover', '#臺灣', '#臺灣', '#高雄']",
12,34,2024-09-12T05:43:03.000Z,53,142,0,1,"['#HUHYUNJIN', '#허윤진', '#LE_SSERAFIM', '#르세라핌']",
13,41,2024-10-14T08:19:24.000Z,2,0,0,1,"['#pet', '#dog', '#cute', '#lovely', '#萨摩耶']",
14,118,2024-08-15T11:56:42.000Z,72,141,0,1,"['#うちの子', '#アマネ', '#what', '#あくび', '#Yawn', '#パプリカ', '#おやばか部', '#アニマル写真部', '#ハムスターのいる生活', '#hamsterdaily', '#hamsterlife', '#hamsterlove', '#hamster', '#hamstergram', '#petstagram', '#キンクマハムスター', '#キンクマ', '#ハムスター', '#はむすたぐらむ', '#キンクマグラム', '#仓鼠', '#햄스터', '#倉鼠', '#黄金鼠', '#syrianhamster', '#goldenhamster']",
15,217,2024-10-21T06:01:42.000Z,6,0,0,1,"['#reels', '#李多慧', '#棒球', '#職棒', '#髒話', '#可愛', '#台語', '#搞笑', '#video', '#funnyvideo', '#instagram', '#memes']",
16,390,2024-11-05T19:05:51.000Z,75,116,1,0,"['#BrunoMars', '#Brazil', '#Bruninho', '#IsBack', '#BrunoMarsBrazil', '#Hooligans', '#BrunoMarsConcert', '#BrunoMarsMusic', '#Brasil', '#BrunoMarsLive']",4 個人和文字的圖像.
17,2,2024-09-06T10:37:08.000Z,810,0,0,1,"['#媽媽木', '#mamamoo', '#마마무', '#玟星', '#玟星伊', '#moonbyul', '#moonbyulyi', '#문별', '#문별이', '#문별이다', '#moonbyul2da', '#colors']",
18,98,2024-10-27T15:29:11.000Z,10,0,0,1,['#MISAMO'],
19,1,2024-10-11T13:45:07.000Z,18,0,0,1,"['#hamstersoninsta', '#hamsternations', '#hamsterpalembang', '#hamstercommunity', '#hamsterswag', '#welovehamsters_feature', '#hamstertips', '#guldhamster']",
